COMPANY ID,MAIN TYPE,SUB TYPE,SHORT NAME,TRADING DATE,PRICE HIGH (Rs.),PRICE LOW (Rs.),CLOSE PRICE (Rs.),OPEN PRICE (Rs.),TRADE VOLUME (No.),SHARE VOLUME (No.),TURNOVER (Rs.)
LLUB,N,0.0,CHEVRON,2024-03-19,104.0,102.0,102.75,104.0,36,24291.0,2490880.5
LLUB,N,0.0,CHEVRON,2024-03-20,104.0,102.5,103.75,103.0,69,69852.0,7236584.0
LLUB,N,0.0,CHEVRON,2024-03-21,104.25,103.0,103.25,104.0,72,263328.0,27352397.25
LLUB,N,0.0,CHEVRON,2024-03-22,110.25,103.0,109.25,103.0,286,627632.0,66592837.5
LLUB,N,0.0,CHEVRON,2024-03-25,109.0,107.5,108.5,107.75,148,105664.0,11464461.5
LLUB,N,0.0,CHEVRON,2024-03-26,109.25,106.5,108.5,108.5,79,208753.0,22661782.0
LLUB,N,0.0,CHEVRON,2024-03-27,109.0,107.0,107.0,108.0,81,97590.0,10580266.25
LLUB,N,0.0,CHEVRON,2024-03-28,108.5,107.0,107.75,107.0,63,63414.0,6848914.25
LLUB,N,0.0,CHEVRON,2024-04-01,110.25,107.5,109.75,107.5,184,228522.0,24969582.0
LLUB,N,0.0,CHEVRON,2024-04-02,112.0,108.25,110.0,110.0,193,235797.0,25945533.25
LLUB,N,0.0,CHEVRON,2024-04-03,115.0,109.75,113.5,110.0,309,719702.0,80879553.5
LLUB,N,0.0,CHEVRON,2024-04-04,115.0,113.0,113.75,113.0,155,551305.0,62889095.25
LLUB,N,0.0,CHEVRON,2024-04-05,113.5,110.5,112.5,112.0,75,28504.0,3193293.5
LLUB,N,0.0,CHEVRON,2024-04-08,115.0,112.0,114.75,112.5,165,385651.0,44147554.25
LLUB,N,0.0,CHEVRON,2024-04-09,115.0,112.75,115.0,115.0,140,258481.0,29689785.0
LLUB,N,0.0,CHEVRON,2024-04-10,116.0,113.5,115.0,115.25,87,62340.0,7171385.0
LLUB,N,0.0,CHEVRON,2024-04-15,116.0,113.0,115.25,114.5,78,20346.0,2336433.25
LLUB,N,0.0,CHEVRON,2024-04-16,115.25,113.0,113.5,114.0,144,280994.0,32275345.25
LLUB,N,0.0,CHEVRON,2024-04-17,115.5,111.5,115.25,113.5,194,113407.0,13020253.75
LLUB,N,0.0,CHEVRON,2024-04-18,117.0,113.0,114.0,116.0,92,92486.0,10620473.5
LLUB,N,0.0,CHEVRON,2024-04-19,114.0,112.5,113.25,113.25,67,35077.0,3959160.75
LLUB,N,0.0,CHEVRON,2024-04-22,114.5,112.75,114.25,112.75,77,24953.0,2838347.75
LLUB,N,0.0,CHEVRON,2024-04-24,115.0,113.5,114.0,115.0,86,102492.0,11701413.75
LLUB,N,0.0,CHEVRON,2024-04-25,116.0,114.0,115.5,115.0,90,49777.0,5746225.25
LLUB,N,0.0,CHEVRON,2024-04-26,116.0,115.0,115.75,116.0,82,86103.0,9974293.0
LLUB,N,0.0,CHEVRON,2024-04-29,116.25,115.0,116.0,116.0,81,53807.0,6229454.5
LLUB,N,0.0,CHEVRON,2024-04-30,117.0,114.5,116.0,116.0,95,64358.0,7482124.5
LLUB,N,0.0,CHEVRON,2024-05-02,116.5,115.0,115.75,116.0,66,32166.0,3725224.75
LLUB,N,0.0,CHEVRON,2024-05-03,115.75,115.0,115.25,115.75,73,43316.0,4985338.5
LLUB,N,0.0,CHEVRON,2024-05-06,116.0,115.0,115.5,115.0,46,70279.0,8096731.0
LLUB,N,0.0,CHEVRON,2024-05-07,116.75,115.75,115.75,115.75,72,35516.0,4131539.75
LLUB,N,0.0,CHEVRON,2024-05-08,116.5,115.5,116.0,116.0,78,49352.0,5725149.25
LLUB,N,0.0,CHEVRON,2024-05-09,116.25,115.0,116.0,116.0,64,41481.0,4802275.0
LLUB,N,0.0,CHEVRON,2024-05-10,116.25,115.5,116.0,115.75,39,21207.0,2458130.0
LLUB,N,0.0,CHEVRON,2024-05-13,116.25,115.5,116.0,115.75,59,55997.0,6495245.25
LLUB,N,0.0,CHEVRON,2024-05-14,121.5,117.25,120.75,117.25,447,831739.0,99985864.75
LLUB,N,0.0,CHEVRON,2024-05-15,121.25,120.0,121.0,121.0,162,179557.0,21700367.0
LLUB,N,0.0,CHEVRON,2024-05-16,121.25,120.0,121.0,121.0,122,292014.0,35337854.75
LLUB,N,0.0,CHEVRON,2024-05-17,123.0,120.75,122.0,120.75,163,142607.0,17369414.0
LLUB,N,0.0,CHEVRON,2024-05-20,122.5,120.5,121.25,122.5,84,55424.0,6712239.0
LLUB,N,0.0,CHEVRON,2024-05-21,121.5,120.5,121.0,121.0,56,60230.0,7286997.5
LLUB,N,0.0,CHEVRON,2024-05-22,122.75,120.0,122.25,120.5,95,62689.0,7634731.0
LLUB,N,0.0,CHEVRON,2024-05-27,123.25,122.0,122.5,122.5,70,57259.0,7030181.25
LLUB,N,0.0,CHEVRON,2024-05-28,122.5,120.25,121.25,122.5,55,13230.0,1601154.5
LLUB,N,0.0,CHEVRON,2024-05-29,122.5,121.0,122.25,121.0,63,38643.0,4703740.0
LLUB,N,0.0,CHEVRON,2024-05-30,122.5,121.25,122.0,122.0,31,13862.0,1692682.0
LLUB,N,0.0,CHEVRON,2024-05-31,123.75,122.25,123.25,123.25,104,36184.0,4458192.5
LLUB,N,0.0,CHEVRON,2024-06-03,124.25,122.5,124.0,122.5,106,69235.0,8546296.25
LLUB,N,0.0,CHEVRON,2024-06-04,127.5,123.25,127.0,123.25,211,156392.0,19688768.0
LLUB,N,0.0,CHEVRON,2024-06-05,127.25,124.0,126.25,124.0,72,59177.0,7459610.5
LLUB,N,0.0,CHEVRON,2024-06-06,130.0,126.25,130.0,126.25,218,157822.0,20341599.75
LLUB,N,0.0,CHEVRON,2024-06-07,130.0,126.25,128.0,129.0,159,227077.0,29439371.5
LLUB,N,0.0,CHEVRON,2024-06-10,129.25,126.0,128.5,126.0,143,100417.0,12865777.5
LLUB,N,0.0,CHEVRON,2024-06-11,127.75,125.0,127.25,125.0,136,63809.0,8059374.75
LLUB,N,0.0,CHEVRON,2024-06-12,127.0,126.0,126.75,127.0,74,44727.0,5671868.5
LLUB,N,0.0,CHEVRON,2024-06-13,127.5,126.0,126.75,127.0,78,131390.0,16686240.5
LLUB,N,0.0,CHEVRON,2024-06-14,127.25,125.25,126.5,125.5,42,3899.0,491960.25
LLUB,N,0.0,CHEVRON,2024-06-18,126.25,122.5,125.0,126.25,77,22423.0,2793894.75
LLUB,N,0.0,CHEVRON,2024-06-19,126.25,125.0,125.75,125.0,44,8946.0,1122410.75
LLUB,N,0.0,CHEVRON,2024-06-20,126.75,125.5,126.75,126.0,51,30869.0,3900070.5
LLUB,N,0.0,CHEVRON,2024-06-24,127.25,126.5,127.0,126.5,63,74110.0,9411566.25
LLUB,N,0.0,CHEVRON,2024-06-25,127.5,126.0,126.5,127.5,57,11214.0,1421102.75
LLUB,N,0.0,CHEVRON,2024-06-26,127.5,126.0,126.75,126.0,31,4360.0,553246.0
LLUB,N,0.0,CHEVRON,2024-06-27,128.75,127.25,128.25,127.25,107,48602.0,6223379.25
LLUB,N,0.0,CHEVRON,2024-06-28,129.25,128.0,128.5,129.0,92,42179.0,5430548.75
LLUB,N,0.0,CHEVRON,2024-07-01,129.5,127.5,127.75,129.0,63,39645.0,5085935.25
LLUB,N,0.0,CHEVRON,2024-07-02,130.0,127.5,129.0,127.5,87,47368.0,6131389.25
LLUB,N,0.0,CHEVRON,2024-07-03,129.75,128.5,128.5,129.75,44,43937.0,5655613.75
LLUB,N,0.0,CHEVRON,2024-07-04,129.0,127.0,127.25,128.75,89,95713.0,12234398.5
LLUB,N,0.0,CHEVRON,2024-07-05,128.0,127.25,127.5,128.0,33,55397.0,7050943.25
LLUB,N,0.0,CHEVRON,2024-07-08,127.75,125.0,125.0,127.75,87,46873.0,5875686.75
LLUB,N,0.0,CHEVRON,2024-07-09,126.0,122.0,125.0,126.0,64,42818.0,5355176.0
LLUB,N,0.0,CHEVRON,2024-07-10,125.0,122.0,122.5,125.0,86,74541.0,9225955.5
LLUB,N,0.0,CHEVRON,2024-07-11,124.0,120.0,122.0,122.25,98,69365.0,8489432.25
LLUB,N,0.0,CHEVRON,2024-07-12,123.25,121.75,123.0,121.75,46,14359.0,1756437.5
LLUB,N,0.0,CHEVRON,2024-07-15,125.0,123.0,124.25,123.0,68,14601.0,1817132.75
LLUB,N,0.0,CHEVRON,2024-07-16,125.0,123.0,123.25,123.5,64,19197.0,2374824.75
LLUB,N,0.0,CHEVRON,2024-07-17,123.25,122.25,122.5,123.25,68,17275.0,2123308.25
